token;is_stopword;token_count
copote;No;1
copped;No;12
copper;No;24
copper-tops;No;1
copper-wood;No;2
copperfield;No;1
coppers;No;5
coppin;No;1
copping;No;7
coppola;No;5
cops;No;97
copulate;No;2
copy;No;20
copycat;No;6
copying;No;1
copyright;No;10
copys;No;1
coral;No;8
corazoand;No;2
corazón;No;27
coração;No;3
cord;No;8
cordial;No;2
cordially;No;2
cordless;No;4
cordon;No;1
cords;No;5
corduroy;No;1
core;No;41
coretta;No;4
corey;No;2
corinthian;No;1
cork;No;10
corkscrew;No;1
corleone;No;8
corleones;No;1
cormorants;No;1
corn;No;58
corna;No;2
cornball;No;1
cornbread;No;1
corncob;No;1
cornea;No;2
cornelia;No;17
corner;No;271
cornered;No;5
corners;No;39
cornerstone;No;1
cornet;No;2
corniche;No;1
cornier;No;1
cornrows;No;4
corny;No;21
coroleone;No;1
corolla;No;2
corona;No;6
coroner;No;11
coroners;No;5
coronet;No;1
corono;No;1
corpo;No;2
corporate;No;11
corporate-sponsored;No;1
corporation;No;4
corporations;No;4
corps;No;1
corpse;No;13
corpse-choked;No;1
corpses;No;16
corpuscles;No;1
corpão;No;1
corral;No;1
correct;No;15
corrected;No;5
correcting;No;2
correction;No;3
correctional;No;4
corrections;No;1
corridor;No;4
corridors;No;5
corrientes;No;2
corrode;No;2
corroded;No;1
corrodes;No;2
corrosion;No;1
corrosive;No;1
corrupt;No;7
corrupted;No;1
corrupting;No;9
corruption;No;13
cortez;No;1
cortina;No;4
cortés;No;13
corvette;No;1
corvettes;No;2
cory;No;3
cos;No;37
cosag;No;1
cosas;No;2
cosby;No;2
cosell;No;1
cosh;No;1
cosign;No;1
cosma;No;1
cosmetic;No;1
cosmic;No;11
cosmo;No;1
cosmonauts;No;2
cosmopolis;No;2
cosmopolitan;No;2
cosmos;No;9
cosplay;No;1
cossack;No;1
cossimy;No;1
cost;No;152
costa;No;10
costco;No;1
costly;No;1
costra;No;1
costs;No;16
costume;No;6
costumes;No;2
costy;No;1
cot;No;6
cottage;No;21
cottages;No;1
cotto;No;1
cotton;No;116
cotton-picking;No;1
cottoncrop;No;2
cottonelle;No;1
cottonfields;No;8
cottontails;No;1
cottonwood;No;3
couch;No;53
couchen;No;1
couches;No;3
couching;No;1
coud;No;1
cougar-whore;No;2
cougars;No;1
cough;No;21
coughed;No;4
coughing;No;4
coughone;No;2
coughs;No;1
cought;No;1
could;Yes;4211
could've;No;85
could-a;No;1
coulda;No;36
couldandt;No;2
couldn't;Yes;709
couldnt;Yes;3
coulliding;No;1
council;No;1
councillors;No;2
councils;No;1
counseling;No;2
counselling;No;1
counselor;No;3
counselors;No;1
count;No;235
countach;No;2
countdown;No;16
counted;No;10
counter;No;20
counter-attack;No;2
countered;No;3
counterfeit;No;10
counters;No;3
counting;No;110
countless;No;14
countries;No;8
country;No;276
countrymen;No;2
countryside;No;6
countrysides;No;2
counts;No;23
county;No;52
coup;No;3
coupe;No;57
coupes;No;5
couple;No;214
coupled;No;2
coupon;No;4
coupons;No;5
coupure;No;5
courage;No;50
courageous;No;5
cournel;No;3
course;No;141
courses;No;2
coursing;No;2
court;No;58
court-ordered;No;1
courtesy;No;11
courthouse;No;7
courting;No;4
courtney;No;1
courtroom;No;8
courts;No;15
courtside;No;7
courtyard;No;4
courtyards;No;2
courvoisi;No;1
cous;No;13
cousin;No;78
couture;No;5
coven;No;2
covenant;No;1
cover;No;201
cover-ups;No;3
coverage;No;2
covered;No;86
covering;No;9
covers;No;32
covert;No;3
coverting;No;1
covet;No;10
coveted;No;1
cow;No;31
coward;No;27
cowardice;No;3
cowardly;No;4
cowards;No;14
cowboke;No;2
cowboy;No;106
cowell;No;2
cowels;No;1
cower;No;7
cowers;No;1
cowgirl;No;13
cowpoke;No;4
cowrads;No;1
cows;No;15
coxswain;No;2
coy;No;8
coyote;No;3
coyotes;No;3
coz;No;7
coze;No;1
cozy;No;33
coït;No;1
cp3;No;2
cpr;No;6
cpt;No;3
cr;No;1
cra;No;2
cra-zay;No;1
cra-zy;No;1
crab;No;3
crabby;No;1
crabs;No;4
crack;No;189
crack-a-lack;No;1
crack-a-lacking;No;1
crack-a-lator;No;1
cracked;No;34
cracker;No;18
crackers;No;7
crackers'll;No;1
crackhead;No;4
crackhouse;No;2
crackin;No;5
cracking;No;53
crackle;No;1
crackling;No;3
crackpot;No;1
cracks;No;67
cradle;No;27
craft;No;4
crafted;No;3
crafting;No;2
craftmatic;No;1
craftsmen;No;5
craig;No;8
cram;No;2
crammed;No;4
cramming;No;1
cramp;No;2
cramps;No;1
cranberry;No;4
crane;No;9
cranes;No;3
cranges;No;1
cranium;No;13
crank;No;40
cranked;No;1
cranking;No;1
cranks;No;8
cranky;No;2
cranny;No;1
crap;No;35
crap-shooting;No;1
crapped;No;2
crapper;No;1
crapping;No;1
crappy;No;1
craps;No;2
crash;No;95
crashed;No;26
crashes;No;11
crashing;No;69
crashlands;No;2
crason;No;2
crass;No;1
crastinus;No;4
crate;No;1
crater;No;4
crates;No;5
crave;No;34
craved;No;2
craves;No;1
craving;No;26
cravings;No;13
craw;No;2
crawdad;No;1
crawfish;No;8
crawl;No;110
crawled;No;14
crawlfor;No;1
crawlin;No;1
crawling;No;87
crawls;No;3
crawlspace;No;1
cray;No;11
cray-ay-ay-ay-ay-zy;No;1
cray-ay-ay-ay-zy;No;2
cray-cray;No;3
crayon;No;2
crayons;No;4
craze;No;6
crazed;No;3
crazier;No;19
crazies;No;2
craziest;No;12
craziness;No;3
crazy;No;1216
crazy-ay-ay-ay-ay-zy;No;1
crazy-crazy;No;2
cre-i-zipping;No;1
creación;No;1
creak;No;5
creaking;No;5
creaks;No;2
cream;No;70
creamed;No;1
creamer/layton;No;2
creampuff;No;2
creams;No;3
creamy;No;1
crease;No;2
creased;No;5
creases;No;3
creasti;No;2
create;No;43
created;No;44
creates;No;9
creating;No;10
creation;No;36
creations;No;2
creative;No;4
creativity;No;1
creator;No;8
creature;No;51
creatures;No;26
cred;No;1
credda;No;1
credentials;No;5
credentias;No;1
credibility;No;3
credible;No;1
credibly;No;1
credit;No;47
credits;No;7
credo;No;1
creduto;No;1
cree;No;3
creed;No;22
creek;No;39
creekbed;No;2
creeks;No;4
creep;No;60
creeped;No;2
creeper;No;2
creepers;No;7
creepin;No;1
creeping;No;65
creeps;No;19
creepy;No;3
creflo;No;1
cremate;No;5
cremated;No;1
creme;No;3
cremona;No;8
crenshaw;No;3
creole;No;45
crepe;No;2
crept;No;9
crescendo;No;3
crescerò;No;1
cress;No;3
crest;No;9
crete;No;6
crew;No;92
crews;No;8
criados;No;2
crib;No;119
cribs;No;11
cricket;No;4
crickets;No;9
cried;No;300
crier;No;3
cries;No;173
crime;No;281
crimea;No;1
criminal;No;80
criminal-minded;No;1
criminality;No;1
criminals;No;11
crimping;No;1
crimson;No;41
cringe;No;1
cringing;No;1
crinkled;No;9
crip;No;147
crip'd;No;1
crip-a-latand;No;1
crip-walking;No;1
cripand;No;3
cripped;No;6
crippin;No;3
cripping;No;23
cripple;No;2
crippled;No;15
crippling;No;1
crips;No;18
cris;No;8
crise;No;2
crisis;No;17
crisp;No;4
crisps;No;1
crispy;No;2
crist;No;3
cristal;No;6
cristal-ise;No;1
cristo;No;3
cristy;No;1
crit;No;1
critic;No;8
critical;No;23
criticism;No;6
criticisms;No;1
criticize;No;22
criticized;No;5
criticizing;No;6
critics;No;28
critics'll;No;1
critique;No;2
critiquing;No;1
critter;No;4
critters;No;1
croaked;No;2
croaking;No;1
croc;No;1
crocka;No;1
crockett;No;2
croco-sacker;No;4
crocodile;No;5
crocodiles;No;1
crocus;No;1
crois;No;1
croissants;No;1
cronies;No;2
crook;No;11
crook'll;No;1
crooked;No;51
crooks;No;6
croon;No;7
crop;No;17
crops;No;10
crosby;No;5
cross;No;394
cross-collateralize;No;1
cross-country;No;4
cross-legged;No;2
crossbones;No;2
crossbows;No;1
crossed;No;100
crosser;No;1
crosses;No;6
crossfire;No;7
crossfit;No;1
crosshairs;No;1
crossing;No;46
crosslights;No;1
crossroad;No;3
crossroads;No;12
crosstown;No;8
crosswalk;No;2
crosswire;No;1
crossword;No;5
crotch;No;3
crotched;No;1
crotches;No;1
crouch;No;4
crouched;No;1
crouching;No;3
crouton;No;1
crow;No;24
crowbar;No;2
crowd;No;263
crowded;No;43
crowding;No;3
crowds;No;23
crowdsource;No;1
crowe;No;1
crowed;No;1
crowing;No;4
crowley;No;2
crowman;No;1
crown;No;192
crowned;No;14
crowning;No;6
crowns;No;3
crows;No;8
crsytal;No;1
crucial;No;1
crucible;No;2
crucification;No;3
crucified;No;36
crucifix;No;7
crucifixion;No;2
crucify;No;15
crude;No;4
cruel;No;142
cruelest;No;1
cruella;No;1
cruelly;No;2
cruelty;No;8
crufed;No;1
cruise;No;60
cruised;No;1
cruisers;No;4
cruising;No;65
crumb;No;7
crumble;No;50
crumbled;No;12
crumbles;No;19
crumbling;No;28
crumbs;No;12
crumpet;No;1
crumpets;No;1
crumple;No;1
crumpled;No;7
crunch;No;11
crunch-a-munch;No;1
crunchy;No;1
crunga;No;1
crunk;No;7
crunked;No;5
crusade;No;6
crusader;No;4
crusading;No;2
crush;No;201
crushed;No;29
crusher;No;6
crushes;No;2
crushing;No;32
crusing;No;5
crust;No;13
crutch;No;8
crutch-hungry;No;1
crutches;No;3
crux;No;1
cruz;No;1
cry;No;1490
cry-y;No;1
cryin;No;8
crying;No;530
cryogenics;No;2
cryonic;No;1
crypt;No;5
crypt-like;No;1
cryptic;No;3
cryptically;No;2
crypto;No;1
cryptocash;No;1
crystal;No;45
crystall;No;1
crystallized;No;2
crystals;No;1
crã¨me;No;1
cs;No;1
csi;No;1
cthulhu;No;6
cu;No;5
cuando;No;14
cuatro;No;4
cuba;No;2
cuban;No;17
cubana;No;1
cubano;No;2
cubanos;No;2
cubans;No;2
cubbing;No;2
cube;No;18
cubes;No;2
cubicle;No;2
cubicles;No;1
cubs;No;1
cucaracha;No;2
cuckoo;No;4
cucumber;No;2
cud;No;1
cuddle;No;24
cuddled;No;4
cuddles;No;4
cuddling;No;1
cuddly;No;2
cue;No;12
cuello;No;2
cuenta;No;1
cuerpo;No;6
cuervo;No;6
cues;No;1
cueste;No;3
cuevo;No;1
cuff;No;18
cuff-links;No;1
cuffed;No;8
cuffing;No;3
cufflinks;No;5
cuffs;No;13
cuh;No;18
cuida;No;2
cuidado;No;3
cuisinart;No;2
cuisine;No;1
cujo;No;2
cul-de-sac;No;1
cul-de-sacs;No;5
culkin;No;2
culo;No;5
culpa;No;1
culprit;No;3
cult;No;10
cultivate;No;2
cultivated;No;1
cultivating;No;2
cultivator;No;2
cultural;No;3
culturally;No;1
culture;No;40
cultured;No;2
cultures;No;2
cum;No;87
cum-wad;No;1
cumberland;No;4
cumbersome;No;4
cuming;No;3
cummed;No;1
cumming;No;13
cums;No;2
cunnilingus;No;2
cunning;No;9
cunt;No;26
cunt-like;No;2
cunts;No;6
cunty;No;3
cup;No;168
cupajoe;No;5
cupboard;No;6
cupboards;No;1
cupcakes;No;2
cupid;No;44
cupids;No;1
cupped;No;3
cupping;No;3
cups;No;17
cur;No;11
curacao;No;1
curator;No;2
curb;No;21
curbing;No;2
curdling;No;1
cure;No;111
cured;No;21
cures;No;2
curfew;No;7
curfews;No;2
curiosity;No;11
curious;No;17
curiously;No;1
curl;No;22
curled;No;8
curlers;No;1
curling;No;3
curls;No;9
curly;No;10
curr;No;1
currency;No;9
current;No;7
currently;No;5
currents;No;3
curriculum;No;3
currie;No;1
curry;No;2
curse;No;110
cursed;No;38
curses;No;10
cursing;No;14
cursive;No;2
curtain;No;49
curtained;No;1
curtains;No;32
curtis;No;3
curtsy;No;3
curve;No;11
curveballs;No;2
curved;No;1
curves;No;15
curving;No;1
cus;No;16
cuse;No;1
cush;No;5
cushing;No;1
cushion;No;4
cushions;No;2
cusp;No;1
cuss;No;32
cussed;No;3
cussing;No;11
custard;No;2
custer;No;12
custody;No;6
custom;No;17
customary;No;1
customer;No;4
customized;No;1
customs;No;5
cut;No;622
cut-me-a-piece-of-bacon;No;1
cut-off;No;1
cut-out;No;3
cute;No;68
cutes;No;3
cutest;No;9
cuticle;No;1
cuticles;No;2
cutie;No;17
cutlass;No;1
cutlers;No;1
cutlery;No;2
cuts;No;53
cutt;No;2
cutter;No;3
cutter-shaped;No;2
cutters;No;2
cutthroat;No;5
cutthroats;No;3
cuttin;No;3
cutting;No;51
cutty;No;1
cuz;No;146
cuzz;No;18
cuándo;No;1
cuánto;No;9
cy;No;1
cyan;No;1
cyanide;No;10
cyberus;No;1
cyborg;No;12
cycle;No;19
cycles;No;5
cyclical;No;1
cyclone;No;6
cyclops;No;4
cyco-lic-no;No;1
cylinder;No;1
cymbal;No;1
cymbals;No;2
cynic;No;10
cynical;No;14
cynicism;No;1
cynics;No;5
cypher;No;4
cyphers;No;2
cypress;No;7
cyprus;No;1
cyrenean;No;1
cystic;No;1
cysts;No;2
cá;No;7
cállate;No;3
céline;No;1
cîroc;No;1
cógela;No;1
cómo;No;24
d;Yes;192
d&g;No;2
d'amore;No;2
d'amour;No;3
d'angelo;No;2
d'argento;No;2
d'ussé;No;7
d'ya;No;2
d'you;No;17
d-;No;1
d-1-2;No;1
d-12;No;5
d-a;No;1
d-a-n-g-e-r-o-u-s;No;5
d-a-t;No;1
d-a-v-i-d;No;1
d-a-z;No;8
d-bo;No;3
d-boy;No;1
d-ck;No;7
d-cups;No;1
d-d-d-d-dirty;No;4
d-d-d-d-y;No;2
d-d-d-dance;No;4
d-d-d-dancing;No;2
d-d-daddy;No;1
d-d-dirty-dirty;No;4
d-d-disaster;No;1
d-d-do;No;3
d-d-dog;No;2
d-d-domain;No;1
d-d-down;No;3
d-day;No;2
d-disco;No;6
d-do;No;1
d-don't;No;8
d-dot;No;1
d-down;No;1
d-dr-drown;No;1
d-e-a-d;No;5
d-e-v;No;1
d-e-v-l-i-n;No;1
d-i-e;No;2
d-i-s-c-o;No;1
d-i-v-o-are-see-e;No;5
d-ie;No;4
d-j;No;2
d-line;No;1
d-lo;No;6
d-low;No;1
d-m-c;No;4
d-mn;No;1
d-o;Yes;70
d-o-;No;1
d-o-doub;No;1
d-o-double;No;19
d-o-double-g;No;17
d-o-double-g-why;No;1
d-o-double-gizze;No;2
d-o-double-jizzle;No;1
d-o-dub;No;4
d-o-dubb;No;2
d-o-g;No;6
d-o-g-g;No;1
d-o-gg;No;1
d-p-g;No;1
d-p-gs;No;1
d-p-see;No;1
d-r-e;No;12
d-town;No;1
d-twizzy;No;6
d-wade;No;1
d12;No;17
da;Yes;630
da-a;No;6
da-da;Yes;51
da-da-da;No;8
da-da-da-ba-du-da-dun-da-dun-da;No;1
da-da-da-da;No;18
da-da-da-da-da;No;1
da-da-da-da-da-da;No;1
da-da-da-da-da-da-da;No;16
da-da-da-da-dah;No;3
da-da-da-ha;No;1
da-da-da-ta-da-da-da;No;13
da-da-dum;No;1
da-day;No;1
da-de-de-de-oh-h;No;1
da-dum;No;5
da-nang;No;1
dab;No;4
dabbed;No;1
dabble;No;2
dabbled;No;1
dabs;No;1
dad;No;244
dad'll;No;1
dad-blamed;No;1
dada;No;4
daddies;No;5
daddy;No;755
daddy'd;No;1
dadi;No;1
dados;No;1
dads;No;2
dadun;No;2
daffodil;No;5
daffodils;No;5
daffy;No;3
daft;No;2
dag;No;6
dagger;No;13
daggers;No;5
dah;No;148
dah-dah;No;12
dahh-dum;No;16
dahin;No;1
dahlia;No;8
dahmer;No;6
dahmer-like;No;1
daily;No;39
daiquiris;No;1
dairy;No;1
daisies;No;26
daisy;No;24
dakota;No;11
dakotas;No;2
dalai;No;4
dale;No;22
dalek;No;1
dalesa;No;1
dali;No;3
dallas;No;18
dalling;No;1
dally;No;2
dallying;No;1
dalmatian;No;1
dalton;No;3
daly;No;1
dalí;No;2
dam;No;17
dam-funk;No;1
damage;No;56
damaged;No;13
damages;No;8
damaging;No;1
damani;No;4
damascus;No;1
dame;No;27
dames;No;2
damien;No;3
dammit;No;15
damn;No;769
damna-;No;1
damnated;No;1
damnation;No;11
damned;No;82
damnedest;No;1
damni;No;1
damnit;No;14
damns;No;1
damocles;No;1
damp;No;12
dampened;No;2
damper;No;2
damsel;No;6
damus;No;1
dan;No;38
dan-dan-dan;No;1
dan-dan-dandy;No;2
dan-danger-dangerous;No;5
dana;No;2
dance;No;1460
dance-hall;No;1
danced;No;69
danceflo;No;1
dancefloor;No;14
dancehall;No;2
dancer;No;53
dancers;No;9
dances;No;28
dancethe;No;1
dancin;No;5
dancing;No;602
dancinâ´;No;1
dandelion;No;10
dandiville;No;2
dandled;No;2
dando;No;1
dandruff;No;1
dandy;No;13
dane;No;3
daneli;No;1
dang;No;21
dang-a-lang;No;1
dang-dang;No;1
dang-it;No;1
danger;No;151
dangerfield;No;1
dangerous;No;128
dangerous1991;No;6
dangerously;No;10
dangers;No;11
dangle;No;1
dangled;No;2
dangling;No;18
dangreously;No;1
dani;No;5
danica;No;2
daniel;No;42
daniels;No;2
danish;No;1
danja;No;6
dank;No;11
danke;No;2
dann;No;1
danny;No;23
danroy;No;2
dans;No;18
dansin;No;1
dante;No;1
danu;No;2
danville;No;2
danza;No;2
dança;No;2
dao;No;2
dap;No;2
dappadon;No;1
dapper;No;1
dar;No;3
dara;No;16
darby;No;1
dare;No;200
dared;No;6
daren't;No;4
dares;No;18
daring;No;9
darius;No;2
dark;No;1002
dark-haired;No;9
darkchild;No;1
darken;No;7
darkened;No;18
darkeness;No;2
darkening;No;7
darkens;No;2
darker;No;23
darkest;No;93
darknes;No;1
darkness;No;349
darla;No;3
darlin;No;11
darling;No;731
darlings;No;2
darn;No;11
darning;No;1
darrin;No;1
dart;No;6
dartboard;No;1
darted;No;1
darth;No;7
darting;No;1
darts;No;15
darvocet;No;1
das;No;11
dash;No;22
dashed;No;3
dasher;No;4
dashiki;No;3
dashikis;No;1
dashing;No;10
dastardly;No;1
dat;No;77
dat-dat-da;No;8
dat-dat-da-da-da;No;4
data;No;11
databus;No;5
datalog;No;1
date;Yes;113
dated;No;7
dateline;No;2
dates;No;7
dati;No;2
datin;No;1
dating;No;24
datsun;No;2
datz;No;1
daub;No;1
daughter;No;164
dave;No;19
davenport;No;2
daves;No;1
davey;No;11
david;No;38
davidson;No;1
davis;No;19
davy;No;1
dawg;No;82
dawgs;No;6
dawkins;No;1
dawn;No;256
dawned;No;4
dawning;No;18
dawns;No;4
day;No;5388
day'll;No;2
day're;No;4
day--give;No;1
day-coach;No;2
day-day;No;1
day-in;No;11
day-out;No;11
day-type;No;1
daya;No;1
daybreak;No;15
daydream;No;65
daydreamed;No;1
daydreamer;No;3
daydreaming;No;15
daylight;No;116
daylong;No;4
daytime;No;20
dayton;No;8
daytona;No;9
daytons;No;4
daz;No;25
daze;No;21
dazed;No;5
dazing;No;1
dazzle;No;8
dazzled;No;4
dazzling;No;11
daña;No;1
db;No;1
dbs;No;1
dc;No;14
dcfs;No;1
de'angelo;No;1
de--;No;1
de-animate;No;2
de-de-da-de;No;1
de-de-da-de-de;No;1
de-de-de;No;2
de-de-de-de-de-de;No;1
de-de-de-oh-h;No;2
de-de-oh;No;1
de-dumb;No;1
de-fuse;No;1
de-grades;No;1
dea;No;3
deacon;No;4
deacons;No;1
dead;No;1173
dead-end;No;7
deadbeat;No;4
deadbolts;No;1
deaded;No;1
deaden;No;2
deadens;No;3
deader;No;2
deadhead;No;4
deadi;No;1
deadlines;No;5
deadly;No;109
deadwood;No;1
deaf;No;34
deafen;No;1
deafened;No;1
deafening;No;8
deaffy;No;1
deaky;No;1
deal;No;215
deal-a;No;2
deala;No;1
dealer;No;21
dealers;No;10
dealership;No;12
dealerships;No;1
dealing;No;50
dealinâ´;No;1
deals;No;30
dealt;No;33
dealth;No;2
dean;No;35
dear;No;488
dear-;No;1
dearest;No;10
dearie;No;2
dearly;No;32
death;No;865
death-black;No;1
death-defying;No;1
deathbed;No;4
deathless;No;3
deathly;No;3
deathmatch;No;2
deaths;No;4
deathstyle;No;3
debacle;No;3
debarge;No;1
debasing;No;1
debate;No;6
debated;No;3
debater;No;1
debates;No;1
debating;No;10
debauchery;No;5
debbie;No;5
debe;No;1
debille;No;1
debita;No;1
debonair;No;3
debris;No;6
debt;No;31
debtor;No;2
debts;No;10
debug;No;4
debunked;No;2
debut;No;1
debutantes;No;1
debuted;No;2
debuts;No;1
decade;No;4
decadence;No;9
decadent;No;4
decades;No;1
decals;No;2
decan;No;2
decapitate;No;3
decapitated;No;1
decay;No;35
decayed;No;2
decaying;No;2
decays;No;6
decease;No;2
deceased;No;12
deceit;No;24
deceitful;No;9
deceive;No;34
deceived;No;19
deceiver;No;3
deceivers;No;4
deceives;No;2
deceiving;No;32
december;No;59
decency;No;2
decended;No;1
decent;No;10
deception;No;8
deceptions;No;1
deceptive;No;2
deceptor;No;2
decide;No;128
decide-cide;No;3
decided;No;49
decidedly;No;1
decides;No;11
deciding;No;4
decieving;No;2
decimal;No;1
decimals;No;5
decimate;No;3
decimation;No;6
decipher;No;2
deciple;No;1
decir;No;3
decision;No;35
decision-a;No;2
decisions;No;22
decisive;No;2
deck;No;57
decked;No;4
decker;No;1
deckin;No;1
decks;No;14
declare;No;18
declared;No;17
declares;No;2
declination;No;2
decline;No;18
declined;No;4
declining;No;1
decoder;No;1
decomposition;No;2
decompressing;No;1
decongestant;No;1
decor;No;1
decorate;No;3
decorated;No;1
decorating;No;7
decorations;No;7
decorously;No;2
decoy;No;1
decrease;No;1
decreased;No;2
decreases;No;1
decree;No;1
ded;No;1
dedicasted;No;2
dedicate;No;30
dedicated;No;27
dedication;No;8
deduct;No;1
deduction;No;4
dee;No;59
dee-dee;No;3
dee-oesn't;No;2
dee-ricious;No;1
deebo;No;1
deed;No;12
deeding;No;1
deeds;No;36
deee;No;4
deejay;No;2
deem;No;2
deemed;No;3
deep;No;857
deep-colored;No;1
deep-fried;No;2
deep-throat;No;2
deep-throated;No;1
deep-throating;No;1
deepak;No;1
deepen;No;1
deepened;No;7
deeper;No;117
deepest;No;28
deeply;No;13
deer;No;10
deet;No;9
deez;No;6
def;No;18
defaced;No;2
defamates;No;1
default;No;2
defcon;No;1
defeat;No;40
defeated;No;44
defeating;No;2
defeats;No;1
defecating;No;1
defect;No;3
defected;No;1
defective;No;1
defector;No;2
defects;No;2
defence;No;1
defences;No;5
defend;No;45
defendant;No;6
defendants;No;2
defended;No;1
defender;No;15
defenders;No;5
defending;No;17
defense;No;27
defenseless;No;7
defenses;No;9
defensive;No;3
deferment;No;1
defiance;No;2
defiant;No;7
defiantly;No;2
deficiencies;No;1
defied;No;4
defies;No;3
defiled;No;5
define;No;7
defined;No;10
defines;No;5
definite;No;5
definitely;No;48
definition;No;23
definitive;No;1
deflate;No;2
deflated;No;1
deflating;No;2
deflect;No;1
deflection;No;1
deformative;No;1
deformed;No;1
defrocked;No;1
defrost;No;6
defunkt;No;3
defy;No;6
defying;No;8
deg;No;4
degenerate;No;3
degenerates;No;1
degeneres;No;1
degrade;No;3
degraded;No;1
degrades;No;1
degrading;No;5
degree;No;30
degrees;No;31
deh;No;5
deho;No;2
dehydrate;No;2
dehydrated;No;6
dehydrating;No;1
dei;No;1
dein;No;3
deine;No;4
deiner;No;1
deita;No;1
deity;No;6
deixa;No;3
deixo;No;1
deja;No;7
deja-vu;No;3
dejan;No;1
dejas;No;2
dejected;No;2
dejé;No;1
dejó;No;1
del;No;14
delaware;No;4
delay;No;11
delayed;No;4
delaying;No;2
delectable;No;1
delete;No;5
deleting;No;2
deli;No;2
delia;No;30
deliberate;No;1
deliberately;No;1
delicacy;No;1
delicadeza;No;1
delicate;No;32
delicately;No;2
delicious;No;30
deliciously;No;5
delight;No;32
delighted;No;6
delightful;No;5
delightfully;No;2
delightgleaming;No;1
delights;No;11
delilah;No;16
delindi;No;1
delinquent;No;5
delinquents;No;2
delirious;No;31
delirium;No;1
delito;No;1
deliver;No;56
deliverance;No;9
delivered;No;20
deliverer;No;3
delivering;No;3
delivers;No;2
delivery;No;11
delle;No;1
delon;No;1
delorean;No;3
delph;No;2
delphia;No;1
delroy;No;2
delta;No;11
deluding;No;1
deluge;No;1
delusion;No;12
delusional;No;4
delusionals;No;1
delusions;No;1
deluxe;No;3
delve;No;2
den;No;59
denali;No;1
denaun;No;13
deng;No;2
denial;No;33
denied;No;58
denies;No;5
denigrate;No;2
denigration;No;1
denim;No;8
deniro;No;1
denise;No;2
denizde;No;1
denmark;No;1
denn;No;8
dennin;No;8
dennis;No;3
dennis/adair;No;2
denny;No;2
denominate;No;1
denominator;No;7
denounce;No;2
dens;No;2
dense;No;1
density;No;1
dent;No;7
dental;No;1
dentals;No;4
dented;No;1
dentist;No;11
dentro;No;4
dentures;No;1
denver;No;9
deny;No;151
denying;No;29
denzel;No;1
deo;No;11
dep;No;1
depart;No;6
departed;No;10
department;No;9
departure;No;2
depend;No;29
dependability;No;2
depended;No;4
dependency;No;6
dependent;No;2
depending;No;8
depends;No;28
depict;No;1
depicting;No;1
depicts;No;1
deployed;No;1
depois;No;4
